SIGUNGU,FLOOD_YEAR,FLOOD_MONTH,FLOOD_AREA
45730,2021,7,7044.2686
45730,2021,8,1667.0427
46800,2021,7,18981.9
46800,2021,7,60823.1
46800,2021,7,87355.9
46800,2021,7,19277.9
46800,2021,7,82497.4
46800,2021,7,3861.5
46800,2021,7,58510.1
46800,2021,7,76254.5
46800,2021,7,48058.3
46800,2021,7,70104.3
46800,2021,7,983.7
46800,2021,7,37132.3
46800,2021,7,7517.1
46800,2021,7,19763.1
45730,2021,8,499.75058
45730,2021,7,3477.1428
11620,2022,8,185.2
11620,2022,8,183.0
45730,2021,7,29754.078
45730,2021,7,634.6261
45730,2021,7,13471.543
45730,2021,7,1182.1162
45730,2021,7,742.8219
45730,2021,7,420.5005
45730,2021,7,1814.8298
45730,2021,7,1050.9946
45730,2021,7,839.86566
45730,2021,7,1611.028
45730,2021,7,568.54504
46170,2021,7,3009.0
46170,2021,7,2636.7
46170,2021,7,3256.0
46170,2021,7,6056.7
11620,2022,8,612.4
11620,2022,8,391.3
46170,2021,7,21943.6
46170,2021,7,4204.9
46170,2021,7,8073.3
41630,2022,8,874.3
41630,2022,8,848.7
46170,2021,7,2920.2
46170,2021,7,7274.9
46170,2021,7,3281.7
46170,2021,7,4019.6
46170,2021,7,2901.7
46170,2021,7,2361.4
46170,2021,7,2526.7
46170,2021,7,3776.8
46170,2021,7,19650.3
46170,2021,7,4919.8
46170,2021,7,46302.5
46170,2021,7,13906.2
46170,2021,7,9310.9
46170,2021,7,15957.3
46170,2021,7,21089.1
46170,2021,7,6727.8
46170,2021,7,16907.0
46800,2021,7,237221.0
46800,2021,7,35386.1
46800,2021,7,28217.4
46800,2021,7,27660.0
46800,2021,7,27856.2
46800,2021,7,70297.7
46800,2021,7,53301.5
46800,2021,7,82337.2
46800,2021,7,8291.6
46800,2021,7,47348.0
46800,2021,7,10371.3
46800,2021,7,8188.1
45730,2021,7,7131.1914
45730,2021,7,3581.3855
45730,2021,7,1176.0166
45730,2021,7,1407.574
45730,2021,8,890.26465
45730,2021,7,587.98627
45730,2021,7,627.5528
45730,2021,7,2181.383
45730,2021,8,1129.8407
45730,2021,8,1787.7245
11560,2022,8,137.36
11560,2022,8,140.64
11560,2022,8,128.95
11560,2022,8,144.16
11560,2022,8,162.4
11560,2022,8,161.59
44790,2022,8,1725.9
11560,2022,8,108.52
11560,2022,8,120.09
11560,2022,8,136.43
11560,2022,8,119.52
11560,2022,8,153.2
11560,2022,8,137.15
11560,2022,8,132.76
11560,2022,8,135.79
11560,2022,8,128.5
11560,2022,8,131.24
11560,2022,8,135.05
11560,2022,8,145.13
11560,2022,8,131.48
11560,2022,8,126.24
11560,2022,8,146.16
11560,2022,8,121.9
11560,2022,8,139.82
11560,2022,8,179.0
11560,2022,8,670.0
11560,2022,8,177.0
11560,2022,8,151.61
11560,2022,8,321.27
11560,2022,8,162.7
11560,2022,8,102.36
11560,2022,8,150.76
11560,2022,8,278.9
11560,2022,8,138.81
11560,2022,8,152.91
11560,2022,8,123.26
11560,2022,8,170.62
11560,2022,8,96.83
11560,2022,8,138.93
11560,2022,8,187.98
11560,2022,8,142.08
11560,2022,8,153.35
11560,2022,8,81.51
11560,2022,8,68.64
11560,2022,8,151.41
11560,2022,8,131.69
11560,2022,8,140.19
11560,2022,8,123.88
11560,2022,8,127.19
11560,2022,8,142.31
11560,2022,8,165.5
11560,2022,8,127.61
11560,2022,8,121.13
11560,2022,8,112.32
11560,2022,8,76.09
11560,2022,8,87.84
11560,2022,8,162.74
11560,2022,8,137.39
11560,2022,8,208.64
11560,2022,8,142.67
11560,2022,8,72.06
11560,2022,8,110.96
11560,2022,8,103.23
11560,2022,8,152.43
11560,2022,8,150.15
11560,2022,8,108.16
11560,2022,8,109.91
11560,2022,8,118.68
11560,2022,8,100.33
11560,2022,8,177.85
11560,2022,8,160.46
11560,2022,8,141.91
11560,2022,8,108.22
11560,2022,8,152.74
11560,2022,8,137.28
11560,2022,8,134.05
11560,2022,8,172.53
11560,2022,8,111.48
11560,2022,8,214.54
44790,2022,8,418.4
44790,2022,8,4386.3
44790,2022,8,8527.7
11560,2022,8,89.0
11560,2022,8,99.98
11560,2022,8,96.55
11560,2022,8,112.73
11560,2022,8,859.0
11560,2022,8,117.5
11560,2022,8,124.7
11560,2022,8,162.43
11560,2022,8,165.65
11560,2022,8,159.42
11560,2022,8,152.58
11560,2022,8,138.38
11560,2022,8,138.27
11560,2022,8,132.98
11560,2022,8,225.63
11560,2022,8,127.45
11560,2022,8,160.13
11560,2022,8,74.5
11560,2022,8,126.77
11560,2022,8,191.28
11560,2022,8,117.71
11560,2022,8,146.1
11560,2022,8,132.62
11560,2022,8,157.31
11560,2022,8,156.01
11560,2022,8,157.08
11560,2022,8,164.38
11560,2022,8,341.42
11560,2022,8,236.46
11560,2022,8,155.86
11560,2022,8,125.42
11560,2022,8,153.06
11560,2022,8,116.1
11560,2022,8,102.22
11560,2022,8,212.67
11560,2022,8,147.47
11560,2022,8,150.88
11560,2022,8,132.74
11560,2022,8,103.77
11560,2022,8,134.8
11560,2022,8,131.5
11560,2022,8,140.67
11560,2022,8,158.56
11560,2022,8,208.39
11560,2022,8,117.56
11560,2022,8,151.73
11560,2022,8,126.72
44790,2022,8,5842.2
44790,2022,8,2215.3
44790,2022,8,847.5
44790,2022,8,1771.6
44790,2022,8,95.5
44790,2022,8,2367.6
44790,2022,8,1577.1
44790,2022,8,2231.8
44790,2022,8,410.1
44790,2022,8,1224.5
44790,2022,8,2374.0
44790,2022,8,1469.7
44790,2022,8,1516.4
44790,2022,8,1217.5
44790,2022,8,3852.2
44790,2022,8,2379.1
44790,2022,8,321.5
44790,2022,8,3167.8
44790,2022,8,1424.9
44790,2022,8,382.3
44790,2022,8,253.8
44790,2022,8,1799.9
44790,2022,8,456.0
44790,2022,8,508.8
44790,2022,8,638.0
44790,2022,8,118.1
44790,2022,8,4187.4
44790,2022,8,1520.5
44790,2022,8,1042.0
44790,2022,8,8008.4
44790,2022,8,1797.8
44790,2022,8,669.0
44790,2022,8,2830.8
44790,2022,8,3970.1
44790,2022,8,3180.3
44790,2022,8,4015.9
44790,2022,8,3722.9
44790,2022,8,3623.9
44790,2022,8,2594.1
44790,2022,8,3307.5
44790,2022,8,2018.9
44790,2022,8,2219.8
44790,2022,8,1605.4
44790,2022,8,1122.7
44790,2022,8,866.4
44790,2022,8,1025.7
11350,2022,8,85.0
11350,2022,8,82.0
11350,2022,6,32.0
11350,2022,8,48.0
11350,2022,8,51.0
11350,2022,6,123.8
11530,2022,8,26.07
11530,2022,8,10.83
11470,2022,8,180.9
11470,2022,8,89.92
11470,2022,8,133.38
44790,2022,8,1952.9
44790,2022,8,2295.3
44790,2022,8,2686.5
44790,2022,8,1781.5
44790,2022,8,3066.4
44790,2022,8,2597.3
44790,2022,8,963.5
44790,2022,8,1589.4
44790,2022,8,1607.8
44790,2022,8,1518.9
44790,2022,8,1091.3
44790,2022,8,1266.4
44790,2022,8,1292.0
44790,2022,8,1184.9
44790,2022,8,1345.5
44790,2022,8,3153.7
44790,2022,8,1097.3
44790,2022,8,3161.3
44790,2022,8,1894.9
44790,2022,8,2085.8
44790,2022,8,688.6
44790,2022,8,1499.9
44790,2022,8,2859.9
44790,2022,8,1983.6
44790,2022,8,119.2
44790,2022,8,1680.5
44790,2022,8,4147.0
44790,2022,8,597.6
44790,2022,8,3156.4
44790,2022,8,3127.1
44790,2022,8,2443.1
44790,2022,8,1606.0
44790,2022,8,3531.8
44790,2022,8,2426.3
44790,2022,8,325.8
44790,2022,8,915.6
44790,2022,8,977.5
11320,2022,8,174.59
11320,2022,8,113.46
11320,2022,8,479.27
11320,2022,8,165.69
11320,2022,8,676.79
11320,2022,8,108.47
11320,2022,6,125.88
11320,2022,8,264.25
11320,2022,8,135.56
11320,2022,8,153.74
11320,2022,8,194.83
11320,2022,8,159.83
11320,2022,8,92.64
11320,2022,8,201.79
11320,2022,8,313.7
11320,2022,8,331.85
11320,2022,9,433.1
11320,2022,8,239.01
11500,2022,8,60.33
11500,2022,8,77.89
11500,2022,8,182.95
11500,2022,8,68.69
11500,2022,8,245.68
11500,2022,8,1235.89
11500,2022,8,144.71
11500,2022,8,486.54
11500,2022,8,25.64
11500,2022,8,543.38
11500,2022,8,808.83
11500,2022,8,31.56
11500,2022,8,651.57
11260,2022,8,5.0
11260,2022,8,10.0
11260,2022,9,87.12
11260,2022,8,20.0
11260,2022,9,58.41
11260,2022,8,12.0
11260,2022,8,81.02
11260,2022,9,73.8
11260,2022,8,99.36
11260,2022,8,57.12
11260,2022,8,500.0
11260,2022,8,70.0
11260,2022,8,98.0
11260,2022,9,151.36
11320,2022,8,189.56
11320,2022,8,241.61
11320,2022,8,233.86
11320,2022,8,251.28
11320,2022,8,141.04
11320,2022,8,174.57
11320,2022,8,105.81
11320,2022,8,135.26
11320,2022,8,321.26
11320,2022,8,311.7
11320,2022,8,175.44
11320,2022,8,205.74
11320,2022,8,107.68
11320,2022,8,167.43
11320,2022,8,174.21
11320,2022,8,156.87
11320,2022,8,145.77
11320,2022,8,318.21
11320,2022,8,258.59
11320,2022,8,281.91
11500,2022,8,28.13
11500,2022,8,356.21
11500,2022,8,66.79
11530,2022,8,40.0
11260,2022,9,40.23
11290,2022,9,135.9
11290,2022,8,34.15
11290,2022,8,69.0
11290,2022,8,55.7
11290,2022,8,33.97
11290,2022,8,16.53
11290,2022,8,330.0
11290,2022,8,31.54
11290,2022,8,36.36
11290,2022,9,79.0
11290,2022,8,49.63
11290,2022,8,99.0
11290,2022,8,63.83
11290,2022,8,68.14
11320,2022,8,204.37
11320,2022,9,160.24
11320,2022,8,151.67
11320,2022,8,171.77
11320,2022,8,252.1
11320,2022,8,112.59
11320,2022,8,158.45
11320,2022,8,281.92
11320,2022,8,145.29
11320,2022,8,107.63
11320,2022,8,184.58
11320,2022,8,145.47
11320,2022,8,117.09
11320,2022,9,110.07
11320,2022,9,169.12
11320,2022,8,214.96
11320,2022,6,244.95
11320,2022,6,115.55
11320,2022,8,118.99
11500,2022,8,123.47
11500,2022,8,265.87
11500,2022,8,118.11
11500,2022,8,31.44
11500,2022,8,47.26
11500,2022,8,146.9
11500,2022,8,50.72
11500,2022,8,3048.18
11500,2022,8,1272.54
11500,2022,8,254.87
11500,2022,8,860.17
11530,2022,8,5.0
11530,2022,8,270.0
11290,2022,8,105.0
11290,2022,8,59.37
11290,2022,8,47.76
11290,2022,8,50.75
11290,2022,8,99.3
11290,2022,8,155.64
11500,2022,8,111.8
11500,2022,8,1152.91
11500,2022,8,1148.62
11500,2022,8,1616.68
11500,2022,8,32.81
11500,2022,8,90.35
11500,2022,8,1729.46
11500,2022,8,174.72
11500,2022,8,1008.5
11500,2022,8,178.3
11500,2022,8,11.89
11500,2022,8,20.47
11500,2022,8,54.45
11500,2022,8,18.14
11290,2022,8,134.48
11290,2022,8,81.9
11290,2022,8,66.25
11290,2022,8,73.68
11290,2022,8,82.5
11290,2022,9,61.0
11290,2022,8,56.1
11290,2022,8,79.2
11290,2022,8,54.15
11290,2022,8,23.65
11290,2022,8,52.26
11290,2022,8,60.03
11320,2022,9,100.0
11320,2022,8,337.54
11320,2022,8,113.88
11320,2022,8,353.37
11320,2022,8,387.36
11320,2022,8,187.91
11320,2022,8,111.06
11320,2022,8,130.94
11320,2022,8,129.55
11320,2022,8,117.86
11320,2022,8,264.22
11320,2022,8,748.73
11320,2022,8,252.21
11320,2022,8,219.55
11530,2022,8,908.0
11530,2022,8,391.07
11530,2022,8,18.13
11530,2022,8,67.83
11530,2022,8,4.64
11530,2022,8,100.0
11530,2022,8,731.0
11290,2022,8,10.25
11290,2022,8,100.4
11290,2022,8,89.37
11290,2022,9,115.0
11290,2022,8,52.69
11290,2022,8,106.58
11290,2022,8,40.0
11290,2022,8,73.37
11290,2022,8,87.39
11290,2022,8,66.64
11290,2022,8,11.7
11290,2022,8,82.34
11290,2022,9,62.56
11290,2022,8,56.88
11290,2022,8,50.0
11290,2022,8,8.99
11290,2022,8,51.45
11320,2022,8,101.32
11320,2022,8,110.67
11320,2022,8,214.35
11320,2022,6,134.9
11320,2022,8,116.71
11320,2022,8,123.55
11320,2022,8,333.98
11320,2022,8,132.5
11320,2022,8,143.19
11320,2022,8,340.25
11320,2022,8,311.71
11320,2022,6,125.47
11320,2022,8,165.32
11320,2022,8,171.9
11320,2022,8,724.72
11320,2022,8,144.85
11320,2022,8,210.66
11320,2022,8,278.71
11320,2022,6,172.65
11320,2022,8,116.14
11530,2022,8,680.07
11530,2022,8,33.75
11530,2022,8,20.11
11530,2022,8,26.88
11530,2022,8,120.0
11290,2022,8,51.59
11305,2022,8,84.42
11305,2022,8,113.42
11305,2022,8,144.41
11305,2022,8,126.8
11305,2022,8,83.77
11305,2022,8,120.54
11305,2022,8,135.5
11305,2022,8,109.89
11305,2022,8,128.43
11305,2022,8,94.19
11305,2022,8,170.08
11305,2022,8,226.26
11305,2022,8,139.45
11305,2022,8,102.54
11305,2022,8,222.46
11305,2022,8,147.61
11305,2022,8,246.33
11290,2022,8,47.16
11380,2022,8,88.37
11380,2022,8,132.26
11380,2022,8,361.82
11380,2022,8,208.78
11380,2022,8,187.96
11380,2022,8,141.58
11380,2022,8,135.96
11380,2022,8,250.83
11380,2022,8,141.11
11380,2022,8,244.44
11380,2022,8,257.25
11380,2022,8,69.03
11380,2022,8,166.67
11380,2022,8,313.54
11380,2022,8,104.21
11380,2022,8,117.58
11380,2022,8,183.2
11380,2022,8,147.13
11530,2022,8,4.91
11530,2022,8,24.11
11530,2022,8,5.74
11530,2022,8,15.35
11530,2022,8,25.67
11530,2022,8,17.86
11530,2022,8,20.01
11305,2022,8,172.01
11305,2022,8,185.13
11305,2022,8,181.77
11305,2022,8,271.63
11305,2022,8,153.4
11305,2022,8,168.34
11305,2022,8,120.72
11305,2022,8,274.18
11305,2022,8,110.97
11305,2022,8,327.55
11305,2022,8,160.77
11305,2022,8,390.26
11305,2022,8,186.93
11305,2022,8,215.2
11305,2022,8,115.76
11305,2022,8,158.45
11305,2022,8,101.71
11305,2022,8,968.63
11305,2022,8,164.83
11410,2022,8,111.48404
11410,2022,8,223.40778
11410,2022,8,273.20874
11410,2022,8,235.18378
11410,2022,8,152.63388
11410,2022,8,140.9151
11440,2022,8,241.9561
11440,2022,8,179.81526
11440,2022,8,24.28048
11440,2022,8,270.219
11440,2022,8,303.13806
11440,2022,8,341.7604
11440,2022,8,218.44412
11440,2022,8,155.81163
11440,2022,8,218.69678
11440,2022,8,188.56955
11530,2022,8,46.73
11530,2022,8,27.03
11530,2022,8,3.26
11530,2022,8,33.51
11530,2022,8,27.22
11530,2022,8,68.0
11530,2022,8,134.0
11530,2022,8,256.0
11530,2022,8,787.0
11530,2022,8,1000.0
11305,2022,8,113019.72
11305,2022,8,179.33
11320,2022,8,105.82
11320,2022,8,291.96
11320,2022,8,246.04
11320,2022,6,206.02
11320,2022,8,167.18
11320,2022,8,141.15
11320,2022,8,122.78
11320,2022,8,172.14
11320,2022,8,261.74
11320,2022,8,449.14
11320,2022,8,159.59
11320,2022,6,156.02
11320,2022,8,309.54
11320,2022,8,153.92
11320,2022,8,213.85
11320,2022,8,163.08
11380,2022,8,126.28
11380,2022,8,140.3
11380,2022,8,141.01
11380,2022,8,165.06
11380,2022,8,246.37
11380,2022,8,321.49
11380,2022,8,180.89
11380,2022,8,144.35
11380,2022,8,184.78
11380,2022,8,229.85
11380,2022,8,157.84
11380,2022,8,116.69
11380,2022,8,157.19
11380,2022,8,98.33
11380,2022,8,144.65
11380,2022,8,151.33
11380,2022,8,161.63
11380,2022,8,133.07
11380,2022,8,139.67
11380,2022,8,128.86
11380,2022,8,114.77
11530,2022,8,17.65
11530,2022,8,29.7
11530,2022,8,7.67
11530,2022,8,13.83
11530,2022,8,34.95
11110,2022,9,635.51
11110,2022,8,267.16
11110,2022,8,91.1
11140,2022,8,132.0
11140,2022,8,231.0
11140,2022,8,56.0
11140,2022,8,29.0
11140,2022,8,82.0
11140,2022,8,82.6
11140,2022,8,165.0
11140,2022,8,70.0
11140,2022,8,49.0
11170,2022,8,186.01208
11170,2022,8,39.85799
11170,2022,8,91.96275
11170,2022,8,74.09686
11170,2022,8,50.77521
11170,2022,8,190.53156
11305,2022,8,239.65
11305,2022,8,166.67
11305,2022,8,20.64
11305,2022,8,165.68
11305,2022,8,116.76
11305,2022,8,120.53
11305,2022,8,171.74
11305,2022,8,2188.2
11305,2022,8,134.88
11305,2022,8,90.67
11305,2022,8,197.47
11305,2022,8,310.56
11305,2022,8,130.07
11305,2022,8,183.02
11305,2022,8,381.03
11305,2022,8,45286.71
11380,2022,8,115.13
11380,2022,8,136.91
11380,2022,8,79.42
11380,2022,8,132.81
11380,2022,8,191.67
11380,2022,8,213.98
11380,2022,8,102.4
11380,2022,8,113.8
11380,2022,8,231.33
11380,2022,8,182.44
11380,2022,8,635.65
11380,2022,8,263.4
11380,2022,8,157.81
11380,2022,8,312.14
11380,2022,8,128.98
11380,2022,8,163.67
11380,2022,8,8501.38
11380,2022,8,4917.23
11530,2022,8,18.41
11530,2022,8,20.96
11530,2022,8,49.68
11530,2022,8,7.04
11530,2022,8,5.62
11170,2022,8,94.49463
11170,2022,8,64.66719
11170,2022,8,2810.8967
11170,2022,8,490.00812
11170,2022,8,153.83987
11170,2022,8,210.5284
11170,2022,8,589.0969
11170,2022,8,79.82766
11170,2022,8,151.7166
11170,2022,8,224.33849
11170,2022,8,124.03111
11170,2022,8,238.17168
11170,2022,8,105.20761
11170,2022,8,123.18682
11170,2022,8,90.7922
11170,2022,8,98.73297
11170,2022,8,52.35574
11170,2022,8,185.05977
11305,2022,8,411.97
11305,2022,8,324.64
11305,2022,8,1428.29
11305,2022,8,211.38
11305,2022,8,1076.28
11305,2022,8,170.44
11305,2022,8,140.11
11305,2022,8,2629.33
11305,2022,8,213.25
11305,2022,8,185.4
11305,2022,8,128.91
11305,2022,8,242.64
11380,2022,8,8151.51
11380,2022,8,5996.75
11410,2022,8,74.98526
11410,2022,8,455.7639
11410,2022,8,97.13378
11410,2022,9,175.82684
11410,2022,8,140.67342
11410,2022,8,664.71985
11410,2022,8,277.21988
11410,2022,8,148.04973
44790,2022,8,590.2
44790,2022,8,1956.3
44790,2022,8,698.7
45710,2021,7,24106.8
45710,2021,7,6189.9
45720,2021,7,47540.4
45720,2021,7,48385.0
45720,2021,7,16278.1
45720,2021,7,18484.3
45720,2021,7,63771.2
45720,2021,7,9473.5
44790,2022,8,662.8
44790,2022,8,1529.2
44790,2022,8,3264.1
44790,2022,8,2483.5
44790,2022,8,1670.7
44790,2022,8,3638.3
44790,2022,8,426.0
44790,2022,8,252.8
44790,2022,8,1300.4
44790,2022,8,1698.4
44790,2022,8,3837.9
44790,2022,8,1560.2
44790,2022,8,467.3
44790,2022,8,1575.5
44790,2022,8,1509.2
44790,2022,8,2804.6
44790,2022,8,3125.3
44790,2022,8,1179.3
44790,2022,8,886.2
44790,2022,8,3229.1
44790,2022,8,686.7
44790,2022,8,752.9
44790,2022,8,1389.3
44790,2022,8,557.6
44790,2022,8,895.0
44790,2022,8,2078.5
44790,2022,8,1613.7
44790,2022,8,2588.9
44790,2022,8,2646.5
44790,2022,8,2564.3
44790,2022,8,1402.7
44790,2022,8,2388.8
44790,2022,8,1041.1
44790,2022,8,1223.0
44790,2022,8,3883.6
44790,2022,8,3433.5
45730,2021,8,3613.3123
45730,2021,7,1062.1046
45730,2021,7,12467.384
45730,2021,7,846.1525
45730,2021,7,358.4953
45730,2021,7,2332.6252
45730,2021,7,408.85406
45730,2021,8,3281.7869
45730,2021,8,1610.0055
45730,2021,7,1889.7758
45730,2021,8,631.34717
44790,2022,8,648.2
44790,2022,8,3110.3
44790,2022,8,1335.2
44790,2022,8,1042.7
44790,2022,8,1483.2
44790,2022,8,2582.6
44790,2022,8,307.5
44790,2022,8,1620.4
44790,2022,8,1483.4
44790,2022,8,3347.4
44790,2022,8,994.6
44790,2022,8,2793.1
44790,2022,8,2597.5
44790,2022,8,1455.8
44790,2022,8,1705.5
44790,2022,8,1215.6
44790,2022,8,3472.3
44790,2022,8,2055.8
44790,2022,8,2072.9
44790,2022,8,3535.8
44790,2022,8,2816.8
44790,2022,8,1445.7
44790,2022,8,6343.9
44790,2022,8,1469.3
44790,2022,8,3081.5
44790,2022,8,1956.9
44790,2022,8,1333.2
44790,2022,8,2507.2
44790,2022,8,2227.8
44790,2022,8,3348.3
44790,2022,8,2011.2
44790,2022,8,260.0
44790,2022,8,3378.0
44790,2022,8,1958.8
44790,2022,8,3265.9
44790,2022,8,2843.0
44790,2022,8,1407.6
44790,2022,8,83.4
44790,2022,8,4402.8
44790,2022,8,266.1
45730,2021,7,1762.908
45730,2021,8,3056.8574
45730,2021,8,2879.871
45730,2021,7,2438.9465
45730,2021,7,288.43665
44790,2022,8,1434.9
44790,2022,8,595.7
44790,2022,8,1467.1
44790,2022,8,2848.1
44790,2022,8,2179.5
44790,2022,8,1315.9
44790,2022,8,1219.3
44790,2022,8,3890.4
44790,2022,8,582.3
44790,2022,8,4359.4
44790,2022,8,675.9
44790,2022,8,482.1
44790,2022,8,1215.1
44790,2022,8,2249.2
44790,2022,8,3300.6
44790,2022,8,2055.3
44790,2022,8,2377.3
44790,2022,8,1227.2
44790,2022,8,1844.5
44790,2022,8,727.7
44790,2022,8,2087.2
44790,2022,8,286.1
44790,2022,8,293.9
44790,2022,8,1980.5
44790,2022,8,1570.0
45720,2021,7,85013.6
45720,2021,7,13374.2
45720,2021,7,7541.6
45730,2021,8,4509.9097
45730,2021,7,1091.8492
45730,2021,8,1440.0366
45730,2021,7,850.69965
44790,2022,8,1507.5
44790,2022,8,1857.0
44790,2022,8,7728.3
44790,2022,8,1163.1
44790,2022,8,1768.5
44790,2022,8,3917.3
44790,2022,8,9860.3
44790,2022,8,4051.1
44790,2022,8,1052.2
44790,2022,8,469.6
44790,2022,8,1926.4
44790,2022,8,211.3
44790,2022,8,1465.2
44790,2022,8,660.0
44790,2022,8,4971.8
44790,2022,8,2021.8
44790,2022,8,2528.3
44790,2022,8,2941.3
44790,2022,8,2242.5
44790,2022,8,1977.4
44790,2022,8,3034.1
44790,2022,8,1480.5
45730,2021,8,2150.8682
45730,2021,8,2202.0986
45730,2021,7,8392.647
44790,2022,8,2310.0
44790,2022,8,78254.0
44790,2022,8,1146.5
44790,2022,8,2624.6
44790,2022,8,2339.0
44790,2022,8,228.6
44790,2022,8,233.2
44790,2022,8,1036.6
44790,2022,8,1839.2
44790,2022,8,3443.7
44790,2022,8,4320.3
44790,2022,8,3453.1
44790,2022,8,33.0
44790,2022,8,3380.6
44790,2022,8,763.9
44790,2022,8,3281.6
44790,2022,8,4142.4
44790,2022,8,664.9
44790,2022,8,8711.1
44790,2022,8,3118.4
41650,2022,8,1122.693
41650,2022,8,621.788
41650,2022,8,1104.083
44790,2022,8,1686.0
41650,2022,8,38194.35
41650,2022,8,1838.162
41650,2022,8,1965.946
41650,2022,8,623.552
41650,2022,8,1382.93
41650,2022,8,2007.829
41650,2022,8,1326.258
41650,2022,8,4055.436
41650,2022,8,932.067
41650,2022,8,961.803
41210,2022,8,101.3
41210,2022,8,93.2
41210,2022,8,65.5
41210,2022,8,61.3
41210,2022,8,45.9
41210,2022,8,206.6
41210,2022,8,122.8
41210,2022,8,138.9
41210,2022,8,82.7
41210,2022,8,84.5
41210,2022,8,142.5
41210,2022,8,75.2
41210,2022,8,68.9
41210,2022,8,113.0
41210,2022,8,118.1
41210,2022,8,237.6
41210,2022,8,82.6
41390,2022,7,51.0
41210,2022,8,273.7
41210,2022,8,127.6
41210,2022,8,257.4
41210,2022,8,125.3
41210,2022,8,276.8
41210,2022,8,835.4
41210,2022,8,270.4
41210,2022,8,282.7
41210,2022,8,553.6
41210,2022,8,128.7
41390,2022,8,63.2
41390,2022,8,86.0
41390,2022,8,81.3
41390,2022,8,88.4
41390,2022,7,56.2
41390,2022,8,51.6
44790,2022,8,2715.0
44790,2022,8,3116.9
44790,2022,8,1176.1
44790,2022,8,2207.9
44790,2022,8,1636.0
44790,2022,8,16183.5
44790,2022,8,467.9
44790,2022,8,5440.3
44790,2022,8,3012.7
44790,2022,8,7969.2
44790,2022,8,3985.4
44790,2022,8,1170.7
44790,2022,8,4325.4
44790,2022,8,9983.1
44790,2022,8,389.3
44790,2022,8,352.1
41650,2022,8,13571.995
41650,2022,8,17030.357
41650,2022,8,1255.854
41650,2022,8,1359.658
41650,2022,8,732.511
41650,2022,8,597.32
41650,2022,8,1979.898
41650,2022,8,591.518
41650,2022,8,1178.05
41650,2022,8,1690.007
41650,2022,8,298.842
41650,2022,8,3375.169
41650,2022,8,764.965
41650,2022,8,803.848
41390,2022,7,46.9
41390,2022,6,79.7
41390,2022,8,55.1
41390,2022,8,100.0
41390,2022,8,71.4
41390,2022,8,140.5
41390,2022,8,132.0
41390,2022,8,95.0
41390,2022,8,68.9
41390,2022,8,69.9
41390,2022,8,68.1
41390,2022,8,68.3
41390,2022,8,76.1
41390,2022,8,43.4
41461,2022,8,2963.4
41461,2022,8,2551.3
41461,2022,8,3539.4
44790,2022,8,935.6
44790,2022,8,2297.8
44790,2022,8,1596.2
44790,2022,8,438.3
44790,2022,8,11847.6
44790,2022,8,3973.8
44790,2022,8,3102.3
44790,2022,8,924.0
44790,2022,8,3874.9
44790,2022,8,606.3
44790,2022,8,4272.7
44790,2022,8,3983.3
44790,2022,8,7975.4
44790,2022,8,5196.6
44790,2022,8,1345.8
44790,2022,8,450.4
44790,2022,8,3854.8
44790,2022,8,995.9
44790,2022,8,2396.2
44790,2022,8,4039.1
44790,2022,8,2377.9
41650,2022,8,27049.852
41650,2022,8,12469.558
41650,2022,8,3420.783
41650,2022,8,5487.166
41650,2022,8,2567.277
41650,2022,8,2047.557
41650,2022,8,3653.311
41650,2022,8,16853.604
41650,2022,8,2105.914
41650,2022,8,2820.455
41670,2022,8,375.5
41670,2022,8,495.5
41461,2022,8,19322.2
41461,2022,8,6187.2
41461,2022,8,9037.2
41461,2022,8,5951.8
41461,2022,8,11128.6
41461,2022,8,1545.0
44790,2022,8,1161.3
41461,2022,8,2927.8
41461,2022,8,17100.1
41461,2022,8,2376.7
41465,2022,8,817.6
41465,2022,8,700.0
41465,2022,8,331.8
44790,2022,8,865.7
44790,2022,8,2465.8
44790,2022,8,1766.2
44790,2022,8,1056.4
44790,2022,8,10280.4
44790,2022,8,1167.8
44790,2022,8,7389.2
44790,2022,8,1342.6
44790,2022,8,4660.7
44790,2022,8,1875.2
44790,2022,8,10315.5
44790,2022,8,1997.3
44790,2022,8,384.8
44790,2022,8,1640.0
44790,2022,8,19943.9
44790,2022,8,4543.7
44790,2022,8,3436.2
44790,2022,8,257.4
44790,2022,8,1778.0
44790,2022,8,3971.5
44790,2022,8,818.2
44790,2022,8,4811.8
44790,2022,8,6645.0
44790,2022,8,1891.3
44790,2022,8,3354.7
44790,2022,8,579.1
44790,2022,8,210.8
44790,2022,8,1123.8
11500,2022,8,470.88
44790,2022,8,1525.0
44790,2022,8,1750.9
44790,2022,8,8630.9
44790,2022,8,1025.8
44790,2022,8,891.3
44790,2022,8,328.9
44790,2022,8,1088.9
44790,2022,8,1950.1
44790,2022,8,1918.8
44790,2022,8,886.9
44790,2022,8,1201.6
44790,2022,8,465.4
44790,2022,8,2772.0
44790,2022,8,833.0
44790,2022,8,1426.5
44790,2022,8,4590.8
44790,2022,8,348.9
44790,2022,8,659.9
44790,2022,8,1467.9
44790,2022,8,1770.6
44790,2022,8,3119.5
44790,2022,8,1715.3
44790,2022,8,1124.8
44790,2022,8,2058.6
44790,2022,8,868.1
44790,2022,8,2081.5
44790,2022,8,2673.9
